Player Name,Team,League,POS,GP,MIN,ST,ON,OFF,Y,YR,R,G,A,SA,AOP,ASP,S,SOG,INT,CR,ACR,CC,BCC,CCOP,CCSP,BLK,TKL,TKLW,FC,FS,P,AP,ACRO,AW,BR,DR,DW,EG,ES,IBS,IBSOG,IBG,OBS,OBSOG,OBG,AOG,APW,DSP,OWN,TOUCH,TBOX,PFT,DL,AFZP,BLKCR,PENT,CLROL,POSL,LPOPP,PK,PKG,PKM,PKSVD,FKCR,FKACR,CRN,CRNCR,CRNW,FKS,FKSOG,FKG,GC,CS,SV,IBSV,OBSV,AKS,PKC,PKF,PKSV,CL,ECL,PUNCH,ALB,ATB,LMT,TOFF,BCM,BCS,ATTDR
Gareth Bale,WAL,EURO,F,4,356,4,0,1,1,0,0,0,2,0,1,1,10,2,3,10,1,6,5,4,0,0,2,0,3,6,66,88,1,7,5,3,18,0,0,7,2,0,3,0,0,0,0,7,0,158,15,34,26,52,0,24,0,51,6,1,0,1,0,1,0,0,0,1,0,0,0,6,1,0,0,0,0,0,0,0,5,5,0,8,4,0,0,2,0,6
Gabriele Moncini,BEN,SERI,F,10,356,4,6,4,0,0,0,0,0,0,0,0,8,1,2,0,0,3,0,3,0,0,2,1,9,10,52,86,0,11,18,4,26,0,0,6,1,0,2,0,0,0,0,3,0,146,14,14,32,27,0,0,0,52,3,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,4,4,0,3,0,0,1,0,0,6
Emanuel Insua,AEK,UEL,D,4,356,4,0,1,3,0,0,0,0,0,0,0,3,0,3,11,7,4,1,4,0,0,5,4,8,2,101,138,7,4,26,6,17,0,0,1,0,0,2,0,0,0,0,1,0,228,6,21,23,61,1,13,0,68,16,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,4,4,0,7,0,0,0,0,0,13
Vitaliy Buyalskiy,KIE,UEL,F/M,4,356,4,0,1,0,0,0,2,0,0,0,0,4,2,0,2,0,2,0,2,0,0,4,3,7,8,53,64,0,7,16,4,23,0,0,3,1,1,1,1,1,0,0,1,0,110,12,21,20,35,0,4,0,24,1,0,0,0,0,0,0,1,0,2,0,0,0,5,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,1,1,8
Gabriel Silva,ASS,FRAN,D,4,356,4,0,1,1,0,0,0,0,0,0,0,0,0,6,10,5,3,0,3,0,1,7,6,5,7,151,178,5,5,18,2,21,0,0,0,0,0,0,0,0,0,0,1,0,274,1,23,16,65,0,14,0,48,16,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,8,8,0,6,0,0,0,0,0,5
Antoine Griezmann,FRA,EURO,F/M,4,355,4,0,2,1,0,0,1,0,0,0,0,7,3,2,19,4,10,1,7,3,0,7,7,2,5,151,175,0,2,8,3,17,0,0,4,3,1,3,0,0,0,0,6,0,243,4,65,15,115,0,26,0,48,10,0,0,0,0,3,1,11,11,4,0,0,0,5,1,0,0,0,0,0,0,0,3,3,0,16,2,0,2,1,1,3
Hakan Calhanoglu,MIL,UEL,M,6,355,4,2,2,0,0,0,1,0,0,0,0,8,1,1,30,10,14,1,10,4,1,6,3,5,7,149,181,5,0,19,2,15,0,0,4,0,0,4,1,1,0,0,2,0,268,10,59,21,109,0,39,0,71,9,0,0,0,0,4,1,16,15,1,3,1,1,7,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,6
Serhiy Sydorchuk,KIE,UCL,M,4,355,4,0,1,0,1,1,0,0,0,0,0,3,2,12,0,0,1,0,1,0,1,4,3,6,3,213,239,0,5,16,2,13,0,1,0,0,0,3,2,0,0,0,5,0,290,1,26,16,85,2,2,0,33,20,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,5,0,11,0,0,0,0,0,2
Vitaliy Mykolenko,UKR,EURO,D,4,355,4,0,1,0,0,0,0,0,0,0,0,0,0,8,6,2,0,0,0,0,0,11,8,0,2,142,171,2,3,23,1,17,0,0,0,0,0,0,0,0,0,0,3,0,265,3,17,13,55,2,8,0,52,11,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,7,7,0,5,0,0,0,0,0,6
Josh Earl,PNE,EFL,D,5,354,4,1,1,1,0,0,0,0,0,0,0,6,2,6,9,0,2,0,2,0,0,4,2,7,5,88,134,0,17,16,3,29,0,0,6,2,0,0,0,0,0,0,1,0,240,13,25,31,52,3,9,0,69,7,0,0,0,0,0,0,0,0,5,0,0,0,2,2,0,0,0,0,0,0,0,8,8,0,6,0,0,0,0,0,6
Aaron Ramsey,WAL,EURO,M,4,354,4,0,2,0,0,0,1,0,0,0,0,7,3,2,4,0,4,0,4,0,1,4,3,5,8,127,155,0,2,25,3,17,0,0,6,3,1,1,0,0,0,0,4,0,213,16,39,21,74,0,12,0,45,8,0,0,0,0,1,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,3,1,5
Iago Falque,BEN,SERI,F,11,354,4,7,4,0,0,0,1,1,0,1,0,11,1,0,29,6,13,1,11,1,1,4,2,0,3,150,180,4,1,27,7,15,0,0,5,0,0,6,1,1,0,0,6,0,280,17,65,26,115,0,45,0,80,5,0,0,0,0,2,0,11,10,5,0,0,0,7,0,0,0,0,0,0,0,0,1,1,0,6,1,0,0,0,0,17
Vitaliy Mykolenko,KIE,UCL,D,4,354,4,0,1,0,0,0,0,0,0,0,0,1,0,12,8,2,4,0,4,0,0,5,3,0,2,167,204,2,3,18,4,14,0,0,0,0,0,1,0,0,0,0,5,0,297,2,34,10,73,0,4,0,60,23,0,0,0,0,0,0,0,0,2,0,0,0,9,1,0,0,0,0,0,0,0,11,11,0,9,0,0,0,0,0,5
Dennis Praet,LEI,UEL,M,6,354,4,2,2,0,0,0,1,0,0,0,0,6,3,4,4,0,5,0,5,0,0,8,2,8,3,111,136,0,1,20,5,17,0,0,4,2,1,2,1,0,0,0,6,0,199,16,38,16,65,0,4,0,43,8,0,0,0,0,0,0,0,0,6,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,6,0,0,0,1,1,8
Uros Matic,FKQ,UEL,M,5,353,4,1,2,1,0,0,1,1,0,1,0,4,1,4,11,5,5,1,0,4,0,5,1,3,6,172,205,0,2,15,4,17,0,0,2,1,1,2,0,0,0,0,3,0,267,5,37,12,83,1,19,0,50,21,0,0,0,0,1,1,9,9,1,1,0,0,9,0,0,0,0,0,0,0,0,3,3,0,6,1,0,0,0,0,4
Vitaliy Mykolenko,KIE,UEL,D,4,353,4,0,1,1,0,0,0,1,0,1,0,0,0,6,7,0,2,0,1,0,0,6,3,1,9,180,209,0,5,26,4,23,0,0,0,0,0,0,0,0,0,0,3,0,321,3,38,19,84,2,9,0,65,28,0,0,0,0,0,0,0,0,4,0,0,0,5,1,0,0,0,0,0,0,0,11,11,0,5,0,0,0,0,0,11
Andres Andrade Cedeno,LIN,UEL,D,5,352,4,1,1,1,0,0,0,2,0,2,0,1,0,5,10,3,3,0,1,0,0,18,13,2,1,153,199,3,8,45,4,31,0,0,0,0,0,1,0,0,0,0,3,1,287,1,24,15,62,0,8,0,65,30,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,1,0,0,6,6,0,15,0,0,1,0,0,4
Sean Hoare,DUN,UEL,D,5,352,4,1,1,1,0,0,1,0,0,0,0,3,1,9,4,2,1,0,1,0,5,6,6,2,7,145,188,2,5,22,2,20,0,0,2,1,1,1,0,0,0,0,1,0,272,2,23,11,52,0,5,0,53,20,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,18,18,0,17,0,0,0,0,0,4
Andre Castro,BRA,UEL,M,5,352,4,1,4,1,0,0,0,0,0,0,0,3,1,6,0,0,0,0,0,0,0,8,4,4,3,143,173,0,0,18,5,16,0,0,0,0,0,3,1,0,0,0,2,0,215,1,33,14,64,1,4,0,36,14,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,19,0,0,0,0,0,6
Dodo,DON,UEL,D,4,352,4,0,1,0,0,0,0,0,0,0,0,1,0,4,10,4,8,2,8,0,1,7,2,1,2,198,225,4,3,24,3,15,0,0,1,0,0,0,0,0,0,0,2,0,303,8,49,7,106,1,11,0,41,6,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,4
Ludwig Augustinsson,SWE,EURO,D,4,351,4,0,2,0,0,0,0,0,0,0,0,1,1,1,13,2,1,0,1,0,0,3,2,2,1,57,95,2,7,24,1,12,0,0,1,1,0,0,0,0,0,0,0,0,162,5,16,9,34,0,14,0,59,6,0,0,0,0,0,0,1,1,2,0,0,0,3,1,0,0,0,0,0,0,0,10,10,0,5,0,0,0,0,0,2
Filip Marchwinski,LPO,UEL,M,6,351,4,2,3,1,0,0,0,0,0,0,0,2,0,6,1,0,0,0,0,0,0,6,2,7,9,111,138,0,2,21,4,20,0,0,1,0,0,1,0,0,0,0,8,0,208,5,28,33,62,0,6,0,49,6,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,4,4,0,6,0,0,0,0,0,5
Yann M'Vila,OLY,UEL,M,4,350,4,0,1,2,0,0,1,0,0,0,0,2,1,3,3,0,1,0,0,1,2,10,4,3,2,196,226,0,2,16,3,17,0,0,0,0,0,2,1,1,0,0,1,0,267,0,20,9,77,1,8,0,37,21,0,0,0,0,0,0,0,0,1,0,0,0,7,1,0,0,0,0,0,0,0,3,3,0,19,0,0,0,0,0,3
Hidde ter Avest,UDI,SERI,M/D,6,350,4,2,1,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,0,1,5,2,3,2,124,159,0,1,19,3,11,0,0,0,0,0,0,0,0,0,0,0,0,239,3,37,9,78,1,14,0,66,14,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,4,4,0,8,1,0,1,0,0,4
Ihlas Bebou,TSG,UEL,F/M,6,350,4,2,2,0,0,0,0,1,1,1,0,10,4,0,14,4,9,1,8,0,0,1,1,5,7,88,116,4,4,12,8,20,0,0,9,4,0,1,0,0,0,0,8,0,201,41,47,28,75,1,16,0,65,0,0,0,0,0,0,0,0,0,6,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,12
Diogo Goncalves,BEN,UEL,M,5,349,4,1,1,1,0,0,1,0,0,0,0,1,1,8,19,4,2,0,2,0,0,10,5,6,2,186,205,4,1,15,1,14,0,0,0,0,0,1,1,1,0,0,0,1,297,6,64,15,127,4,19,0,48,10,0,0,0,0,0,0,0,0,3,1,1,1,7,1,0,0,0,0,0,0,0,3,3,0,2,0,0,1,0,0,7
Frenkie de Jong,NED,EURO,M,4,349,4,0,1,1,0,0,0,0,0,0,0,0,0,7,1,0,4,1,4,0,0,6,5,2,6,232,269,0,3,32,16,31,0,0,0,0,0,0,0,0,0,0,2,0,333,4,71,11,146,1,10,0,49,17,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,3,3,0,9,1,0,0,0,0,21
Ovidiu Hoban,CFR,UEL,M,4,349,4,0,1,1,0,0,0,1,0,0,1,5,1,8,3,0,2,0,1,0,2,14,8,4,5,99,132,0,10,23,0,28,0,0,3,1,0,2,0,0,0,0,0,0,207,6,17,19,42,0,8,0,42,12,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,0,0,0,0,13,13,0,6,0,0,0,0,0,1
Michal Sacek,SPA,UEL,M,4,349,4,0,3,3,0,0,0,0,0,0,0,1,1,1,3,0,2,1,2,0,0,3,2,6,3,125,157,0,4,25,3,13,0,0,0,0,0,1,1,0,0,0,1,0,210,1,32,22,62,0,5,0,47,12,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,3,3,0,13,0,0,0,0,0,6
Husein Balic,LIN,UEL,M,5,349,4,1,2,1,0,0,1,0,0,0,0,15,4,0,4,0,3,0,3,0,0,1,0,4,3,54,82,0,2,13,5,11,0,0,7,1,0,8,3,1,0,0,8,0,148,16,30,35,41,0,11,0,59,1,0,0,0,0,0,0,0,0,4,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,0,8
Karim Benzema,FRA,EURO,F,4,349,4,0,3,0,0,0,4,0,0,0,0,11,5,1,0,0,3,0,3,0,0,1,1,0,0,126,143,0,2,12,7,10,0,0,8,4,4,3,1,0,0,0,4,0,189,18,45,11,84,0,4,0,38,3,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,1,4,13
Vitao,DON,UEL,D,4,348,4,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,2,1,0,239,253,0,2,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,270,1,3,7,59,0,0,0,14,39,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,6,6,0,11,0,0,0,0,0,0
Thomas Meunier,BVB,UCL,M/D,7,348,4,3,2,0,0,0,0,1,0,1,0,2,0,1,13,1,4,1,3,0,2,6,5,6,1,203,239,1,6,31,6,19,0,0,1,0,0,1,0,0,0,0,0,0,316,8,74,16,121,0,16,0,54,8,0,0,0,0,0,0,0,0,2,0,0,0,5,1,0,0,0,0,0,0,0,4,4,0,13,0,0,0,1,0,7
Ander Guevara,RSO,UEL,M,5,347,4,1,2,0,0,0,0,0,0,0,0,2,0,6,0,0,1,0,1,0,0,8,4,6,3,252,291,0,7,24,0,18,0,0,1,0,0,1,0,0,0,0,3,0,327,2,52,17,137,0,3,0,46,29,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,14,0,0,0,0,0,0
Vitaliy Buyalskiy,KIE,UCL,F/M,4,347,4,0,3,2,0,0,0,0,0,0,0,6,1,4,2,0,6,1,6,0,0,9,6,7,8,77,90,0,0,17,1,18,0,0,6,1,0,0,0,0,0,0,0,0,138,15,24,19,47,0,4,0,26,7,0,0,0,0,0,0,4,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2
Matthias Ginter,GER,EURO,D,4,346,4,0,3,2,0,0,0,0,0,0,0,1,1,3,11,1,1,0,1,0,1,6,6,4,2,264,290,1,9,18,0,17,0,0,1,1,0,0,0,0,0,0,0,0,332,3,44,7,128,0,14,0,39,24,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,5,5,0,11,0,0,0,1,0,1
Jan Vertonghen,BEL,EURO,D,4,346,4,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,3,0,3,4,3,1,3,283,314,0,10,18,2,18,0,0,0,0,0,0,0,0,0,0,0,0,353,1,24,11,104,1,2,0,33,56,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,14,14,0,14,0,0,0,0,0,2
Jens David Joacim Moberg-Karlsson,SPA,UEL,M,6,346,4,2,4,0,0,0,0,2,0,2,0,12,2,0,21,4,3,2,0,1,0,1,1,0,1,44,65,3,0,13,5,7,0,0,6,2,0,6,0,0,0,0,2,0,130,16,27,17,36,0,19,0,56,1,0,0,0,0,1,0,6,6,3,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,11
James Maddison,LEI,UEL,F/M,6,346,4,2,3,0,0,0,2,1,1,1,0,14,5,3,38,7,11,4,6,4,0,5,4,7,17,119,155,0,1,19,9,32,0,0,7,4,2,7,1,0,0,0,2,0,274,20,50,19,95,0,47,0,90,5,0,0,0,0,7,0,26,25,7,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,2,15
Sadegh Moharrami,DZ,UEL,D,5,345,4,1,1,0,0,0,0,0,0,0,0,1,0,8,13,2,0,0,0,0,1,11,7,5,9,166,196,2,5,33,5,30,0,0,0,0,0,1,0,0,0,0,4,0,310,1,35,16,80,2,12,0,58,24,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,4,4,0,19,0,0,0,0,0,5
Emmanuel Dennis,CB,UCL,F/M,4,345,4,0,3,2,0,0,1,1,0,1,0,5,3,1,7,1,4,3,3,0,0,3,1,11,3,79,107,1,3,10,5,14,0,0,4,3,1,1,0,0,0,0,10,0,187,31,43,48,60,0,8,0,73,1,0,0,0,0,0,0,0,0,6,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,1,17
Klauss,TSG,UEL,F,5,345,4,1,1,0,0,0,0,0,0,0,0,12,3,0,1,0,3,0,3,0,0,4,2,8,7,55,86,0,12,5,1,24,0,0,12,3,0,0,0,0,0,0,3,0,140,29,27,21,46,0,3,0,47,1,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,5
Artem Dzyuba,STP,UCL,F,5,345,4,1,1,0,0,0,1,1,0,1,0,5,2,0,1,0,6,1,5,0,1,0,0,8,1,85,142,0,38,5,1,40,0,0,5,2,1,0,0,0,0,0,11,0,192,28,44,37,71,0,12,0,87,2,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,2,2,0,2,0,0,2,1,0,4
Piotr Zielinski,NAP,UEL,M,6,344,4,2,3,1,0,0,2,1,0,1,0,13,3,0,6,0,4,1,3,0,0,0,0,5,8,114,143,0,3,15,2,13,0,0,5,2,1,8,1,1,0,0,6,0,201,8,33,21,70,0,11,0,55,6,0,0,0,0,0,0,2,2,6,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,3,1,0,1,1,0,9
Pione Sisto,FCM,UCL,M,5,344,4,1,3,1,0,0,0,0,0,0,0,1,0,1,2,0,1,1,1,0,1,3,2,4,13,105,130,0,1,11,4,21,0,0,0,0,0,1,0,0,0,0,7,0,178,4,37,22,61,0,6,0,42,2,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5
Joe Willock,ARS,UEL,M,5,344,4,1,2,1,0,0,3,3,0,3,0,8,5,2,14,4,8,1,5,0,0,5,3,10,2,166,179,4,2,24,4,13,0,0,7,4,3,1,1,0,1,0,10,0,268,34,65,39,108,0,13,0,51,9,0,0,0,0,0,0,0,0,4,0,0,0,2,1,0,0,0,0,0,0,0,2,2,0,6,0,0,1,1,2,9
Marko Livaja,AEK,UEL,F,5,343,4,1,2,0,0,0,2,0,0,0,0,12,5,1,14,3,6,2,4,2,0,3,2,3,11,63,109,1,7,11,8,29,1,0,8,5,2,4,0,0,0,0,3,0,194,23,32,25,52,0,18,0,78,4,0,0,0,0,0,0,3,3,7,0,0,0,12,0,0,0,0,0,0,0,0,1,1,0,9,0,0,5,1,1,16
Giovani Lo Celso,TOT,UEL,F/M,6,342,4,2,3,0,0,0,2,0,0,0,0,9,5,6,11,4,12,3,8,4,0,14,8,3,10,179,222,0,7,40,8,39,0,0,4,3,2,5,2,0,0,0,6,0,316,10,61,25,122,0,25,0,74,15,0,0,0,0,2,1,8,8,4,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,2,12
Claudemir,SIV,UEL,M,6,342,4,2,3,1,0,0,0,0,0,0,0,1,0,5,3,1,3,0,1,2,0,9,4,4,3,141,167,1,4,28,1,17,0,0,0,0,0,1,0,0,0,0,1,0,210,0,19,16,57,0,12,0,36,14,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,0,0,3
Sehrou Guirassy,REN,UCL,F,4,342,4,0,2,0,0,0,2,0,0,0,0,7,4,1,0,0,0,0,0,0,0,1,0,11,13,53,80,0,12,9,3,28,0,0,6,3,2,1,1,0,0,0,4,0,148,12,15,43,33,0,0,0,57,4,1,1,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,2,2,0,3,0,0,1,1,2,11
Mateo Kovacic,CRO,EURO,M,4,341,4,0,3,1,0,0,0,1,0,1,0,4,1,2,0,0,4,0,3,0,0,6,3,4,5,197,224,0,0,22,11,22,0,0,0,0,0,4,1,0,0,0,3,0,269,3,44,14,110,0,1,0,40,23,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,2,0,12,0,0,0,0,0,14
Dimitri Payet,OM,UCL,F/M,6,341,4,2,3,1,0,0,2,0,0,0,0,9,5,1,27,9,12,1,8,4,0,3,2,1,7,115,150,3,2,10,1,13,0,0,5,2,2,4,3,0,0,0,3,0,221,9,32,4,71,0,33,0,66,5,3,2,1,0,3,0,15,14,5,1,1,0,6,0,0,0,0,0,0,0,0,1,1,0,3,0,0,1,1,2,1
Fred,MUN,UCL,M/D,4,340,4,0,0,0,1,1,0,0,0,0,0,3,1,7,0,0,2,0,2,0,0,12,3,13,5,180,205,0,1,32,3,21,0,0,0,0,0,3,1,0,0,0,1,0,274,0,41,27,95,0,1,0,41,12,0,0,0,0,0,0,0,0,2,0,0,0,4,1,0,0,0,0,0,0,0,4,4,0,9,0,0,0,0,0,7
Marco John,TSG,UEL,M,4,340,4,0,1,1,0,0,0,1,0,1,0,1,0,3,9,5,8,0,7,0,2,6,5,1,3,139,162,5,5,20,6,20,0,0,0,0,0,1,0,0,0,0,5,0,266,19,52,21,99,0,16,0,50,9,0,0,0,0,0,0,0,0,3,0,0,0,5,1,0,0,0,0,0,0,0,1,1,0,4,0,0,2,0,0,9
Hassane Kamara,NIC,UEL,D,4,340,4,0,2,1,0,0,1,0,0,0,0,5,1,7,9,1,0,0,0,0,0,7,3,2,6,116,146,1,1,15,5,18,0,0,2,0,0,3,1,1,0,0,2,0,242,5,23,13,59,1,9,0,54,8,0,0,0,0,0,0,0,0,2,0,0,0,12,1,0,0,0,0,0,0,0,3,3,0,2,0,0,3,0,0,10
Youri Tielemans,BEL,EURO,M,4,339,4,0,1,1,0,0,0,0,0,0,0,2,0,3,4,1,2,0,2,0,1,5,3,5,6,183,213,1,2,16,5,18,0,0,0,0,0,2,0,0,0,0,3,0,260,0,39,20,99,0,7,0,41,27,0,0,0,0,0,0,0,0,2,0,0,0,3,2,0,0,0,0,0,0,0,4,4,0,6,1,0,0,0,0,6
Aleksandar Dragovic,AUT,EURO,D,4,339,4,0,2,1,0,0,0,0,0,0,0,1,0,9,2,0,0,0,0,0,5,5,5,5,3,207,238,0,12,23,2,22,0,0,1,0,0,0,0,0,0,0,1,0,283,2,25,9,85,0,4,0,34,37,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,7,7,0,16,0,0,0,0,0,2
Joe Allen,WAL,EURO,M,4,339,4,0,2,1,0,0,0,0,0,0,0,2,0,4,0,0,1,0,1,0,1,4,3,5,3,113,128,0,2,16,1,10,0,0,1,0,0,1,0,0,0,0,3,0,165,5,28,25,53,1,1,0,23,5,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,7,0,7,0,0,0,0,0,2
Callum Hudson-Odoi,CHE,UCL,F/M,7,339,4,3,3,0,0,0,2,0,0,0,0,7,3,4,12,2,3,2,3,0,0,5,4,3,1,115,136,2,3,22,6,15,0,0,6,3,2,1,0,0,0,0,2,0,203,18,54,9,80,2,13,0,44,3,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4,0,0,1,0,1,7
Kristoffer Olsson,SWE,EURO,M,4,339,4,0,3,1,0,0,0,0,0,0,0,1,0,5,2,0,0,0,0,0,1,4,1,4,4,130,154,0,1,15,2,11,0,0,0,0,0,1,0,0,0,0,3,0,197,0,34,11,74,1,6,0,34,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,5,0,4,0,0,0,0,0,2
Eirik Ulland Andersen,MOL,UEL,M,4,339,4,0,3,1,0,0,3,0,0,0,0,6,5,1,2,0,2,0,2,0,1,5,2,4,11,68,90,0,5,16,5,26,0,0,3,2,2,3,3,1,1,0,3,0,158,12,23,26,45,1,5,1,39,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,6,6,0,0,0,0,0,1,2,5
Antonino La Gumina,SAM,SERI,F,9,339,4,5,3,0,0,0,0,0,0,0,0,11,1,3,4,0,1,0,1,0,1,3,2,5,6,45,62,0,11,9,5,25,0,0,10,1,0,1,0,0,0,0,5,0,139,19,20,36,34,0,5,0,47,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,5,5,0,0,0,0,2,0,0,6
Ladislav Krejci II,SPA,UEL,M,5,338,4,1,0,2,0,1,1,0,0,0,0,5,2,14,0,0,2,0,2,0,1,13,9,9,4,134,169,0,19,27,2,38,0,0,4,2,1,1,0,0,0,0,3,0,235,5,13,23,44,0,4,1,40,16,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,9,9,0,15,0,0,0,2,1,3
Almoatasembellah Ali Mohamed,BRA,UEL,M,7,338,4,3,2,2,0,0,1,0,0,0,0,3,1,10,0,0,2,0,2,0,3,6,3,3,1,195,220,0,7,28,2,16,1,0,0,0,0,3,1,1,0,0,4,0,269,1,34,15,91,0,3,0,34,16,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,4,4,0,21,0,0,0,0,0,3
Jose Maria Gimenez,ATM,UCL,D,4,338,4,0,1,1,0,0,1,0,0,0,0,5,1,6,0,0,0,0,0,0,1,5,5,4,0,200,221,0,11,20,1,17,0,0,5,1,1,0,0,0,0,0,0,0,263,7,23,14,78,0,1,0,23,31,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,14,14,0,15,0,0,0,0,0,1
Serhiy Sydorchuk,KIE,UEL,M,4,338,4,0,1,1,0,0,0,0,0,0,0,2,0,8,1,0,1,0,1,0,1,6,2,4,2,187,226,0,7,28,3,17,0,0,0,0,0,2,0,0,0,0,4,0,271,0,31,12,82,0,8,0,44,14,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,7,7,0,10,0,0,0,0,0,3
Konrad Laimer,AUT,EURO,M,4,337,4,0,4,0,0,0,0,1,0,1,0,2,1,1,3,1,4,1,3,0,0,8,2,11,1,79,110,1,1,17,5,15,0,0,2,1,0,0,0,0,0,0,0,0,165,9,33,34,58,0,10,0,51,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,1,0,11
Sergio Busquets,BAR,UCL,M,6,335,4,2,4,1,0,0,0,0,0,0,0,4,2,1,1,0,5,1,5,0,0,8,3,5,8,336,358,0,4,22,1,21,0,0,3,1,0,1,1,0,0,0,3,0,395,4,104,17,218,0,11,0,27,26,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,13,1,0,0,0,0,1
Federico Marchetti,GEN,SERI,G,4,335,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,97,120,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,151,0,0,1,7,0,0,0,23,7,0,0,0,0,0,0,0,0,0,0,0,0,11,0,7,4,3,1,0,0,0,4,4,2,15,0,0,0,0,0,0
Patrick Roberts,MID,EFL,F/M,9,334,4,5,4,0,0,0,0,0,0,0,0,5,0,0,5,0,9,1,9,0,0,3,1,5,6,73,103,0,0,16,10,19,0,0,4,0,0,1,0,0,0,0,8,0,177,18,56,46,66,0,13,0,71,3,0,0,0,0,1,0,4,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,29
